year,region,type,price
1997,NewHampshire,2bedroom,82441.67
1997,NewHampshire,3bedroom,109350
1997,NewHampshire,4bedroom,143708.33
1997,NewHampshire,5BedroomOrMore,159016.67
1997,NewHampshire,BottomTier,68083.33
1997,NewHampshire,CondoCoop,80183.33
1997,NewHampshire,MiddleTier,102400
1997,NewHampshire,House,108625
1997,NewHampshire,TopTier,159958.33
1997,NewJersey,1bedroom,83650
1997,NewJersey,2bedroom,108200
1997,NewJersey,3bedroom,132300
1997,NewJersey,4bedroom,184050
1997,NewJersey,5BedroomOrMore,224008.33
1997,NewJersey,BottomTier,87208.33
1997,NewJersey,CondoCoop,92391.67
1997,NewJersey,MiddleTier,141191.67
1997,NewJersey,House,144750
1997,NewJersey,TopTier,232316.67
1997,NewMexico,1bedroom,NaN
1997,NewMexico,2bedroom,85325
1997,NewMexico,3bedroom,103741.67
1997,NewMexico,4bedroom,147066.67
1997,NewMexico,5BedroomOrMore,179866.67
1997,NewMexico,BottomTier,86525
1997,NewMexico,CondoCoop,NaN
1997,NewMexico,MiddleTier,119708.33
1997,NewMexico,House,120066.67
1997,NewMexico,TopTier,181466.67
1997,NewYork,1bedroom,NaN
1997,NewYork,2bedroom,70850
1997,NewYork,3bedroom,85208.33
1997,NewYork,4bedroom,NaN
1997,NewYork,5BedroomOrMore,162991.67
1997,NewYork,BottomTier,64933.33
1997,NewYork,CondoCoop,NaN
1997,NewYork,MiddleTier,NaN
1997,NewYork,House,NaN
1997,NewYork,TopTier,NaN
1997,NorthCarolina,1bedroom,61516.67
1997,NorthCarolina,2bedroom,66133.33
1997,NorthCarolina,3bedroom,97708.33
1997,NorthCarolina,4bedroom,165450
1997,NorthCarolina,5BedroomOrMore,199983.33
1997,NorthCarolina,BottomTier,57166.67
1997,NorthCarolina,CondoCoop,92308.33
1997,NorthCarolina,MiddleTier,97816.67
1997,NorthCarolina,House,98391.67
1997,NorthCarolina,TopTier,173791.67
1997,Ohio,1bedroom,51966.67
1997,Ohio,2bedroom,67391.67
1997,Ohio,3bedroom,91891.67
1997,Ohio,4bedroom,146516.67
1997,Ohio,5BedroomOrMore,159725
1997,Ohio,BottomTier,55583.33
1997,Ohio,CondoCoop,86991.67
1997,Ohio,MiddleTier,92025
1997,Ohio,House,92475
1997,Ohio,TopTier,157558.33
1997,Oklahoma,1bedroom,31658.33
1997,Oklahoma,2bedroom,34158.33
1997,Oklahoma,3bedroom,62591.67
1997,Oklahoma,4bedroom,109691.67
1997,Oklahoma,5BedroomOrMore,126683.33
1997,Oklahoma,BottomTier,33783.33
1997,Oklahoma,CondoCoop,42991.67
1997,Oklahoma,MiddleTier,58683.33
1997,Oklahoma,House,59025
1997,Oklahoma,TopTier,106375
1997,Oregon,1bedroom,88900
1997,Oregon,2bedroom,102425
1997,Oregon,3bedroom,133666.67
1997,Oregon,4bedroom,173625
1997,Oregon,5BedroomOrMore,197575
1997,Oregon,BottomTier,89691.67
1997,Oregon,CondoCoop,119216.67
1997,Oregon,MiddleTier,133408.33
1997,Oregon,House,134375
1997,Oregon,TopTier,204391.67
1997,Pennsylvania,1bedroom,59150
1997,Pennsylvania,2bedroom,71158.33
1997,Pennsylvania,3bedroom,87208.33
1997,Pennsylvania,4bedroom,155616.67
1997,Pennsylvania,5BedroomOrMore,147891.67
1997,Pennsylvania,BottomTier,46633.33
1997,Pennsylvania,CondoCoop,53166.67
1997,Pennsylvania,MiddleTier,85008.33
1997,Pennsylvania,House,90708.33
1997,Pennsylvania,TopTier,152350
1997,RhodeIsland,1bedroom,75266.67
1997,RhodeIsland,2bedroom,96350
1997,RhodeIsland,3bedroom,116608.33
1997,RhodeIsland,4bedroom,154641.67
1997,RhodeIsland,5BedroomOrMore,196425
1997,RhodeIsland,BottomTier,83466.67
1997,RhodeIsland,CondoCoop,90783.33
1997,RhodeIsland,MiddleTier,114566.67
1997,RhodeIsland,House,116725
1997,RhodeIsland,TopTier,175550
1997,SouthCarolina,1bedroom,65616.67
1997,SouthCarolina,2bedroom,66641.67
1997,SouthCarolina,3bedroom,91291.67
1997,SouthCarolina,4bedroom,149908.33
1997,SouthCarolina,5BedroomOrMore,NaN
1997,SouthCarolina,BottomTier,48158.33
1997,SouthCarolina,CondoCoop,88366.67
1997,SouthCarolina,MiddleTier,82708.33
1997,SouthCarolina,House,81916.67
1997,SouthCarolina,TopTier,156341.67
1997,SouthDakota,1bedroom,56250
1997,SouthDakota,2bedroom,77191.67
1997,SouthDakota,3bedroom,88750
1997,SouthDakota,4bedroom,105900
1997,SouthDakota,5BedroomOrMore,132833.33
1997,SouthDakota,BottomTier,64541.67
1997,SouthDakota,CondoCoop,93533.33
1997,SouthDakota,MiddleTier,89191.67
1997,SouthDakota,House,89175
1997,SouthDakota,TopTier,134083.33
1997,Tennessee,1bedroom,56883.33
1997,Tennessee,2bedroom,55433.33
1997,Tennessee,3bedroom,86083.33
1997,Tennessee,4bedroom,151700
1997,Tennessee,5BedroomOrMore,214733.33
1997,Tennessee,BottomTier,42616.67
1997,Tennessee,CondoCoop,92450
1997,Tennessee,MiddleTier,75366.67
1997,Tennessee,House,74366.67
1997,Tennessee,TopTier,141533.33
1997,Texas,1bedroom,NaN
1997,Texas,2bedroom,NaN
1997,Texas,3bedroom,78200
1997,Texas,4bedroom,132625
1997,Texas,5BedroomOrMore,NaN
1997,Texas,BottomTier,NaN
1997,Texas,CondoCoop,NaN
1997,Texas,MiddleTier,83254.55
1997,Texas,House,83936.36
1997,Texas,TopTier,149850
1997,Utah,1bedroom,NaN
1997,Utah,2bedroom,107675
1997,Utah,3bedroom,132308.33
1997,Utah,4bedroom,147166.67
1997,Utah,5BedroomOrMore,177583.33
1997,Utah,BottomTier,104033.33
1997,Utah,CondoCoop,119650
1997,Utah,MiddleTier,136891.67
1997,Utah,House,140008.33
1997,Utah,TopTier,198608.33
1997,Vermont,1bedroom,104950
1997,Vermont,2bedroom,110300
1997,Vermont,3bedroom,124191.67
1997,Vermont,4bedroom,151633.33
1997,Vermont,5BedroomOrMore,169983.33
1997,Vermont,BottomTier,NaN
1997,Vermont,CondoCoop,109170
1997,Vermont,MiddleTier,NaN
1997,Vermont,House,NaN
1997,Vermont,TopTier,163040
1997,Virginia,1bedroom,76391.67
1997,Virginia,2bedroom,78166.67
1997,Virginia,3bedroom,103458.33
1997,Virginia,4bedroom,172591.67
1997,Virginia,5BedroomOrMore,232750
1997,Virginia,BottomTier,67466.67
1997,Virginia,CondoCoop,117908.33
1997,Virginia,MiddleTier,114633.33
1997,Virginia,House,113808.33
1997,Virginia,TopTier,206725
1997,Washington,1bedroom,93083.33
1997,Washington,2bedroom,112050
1997,Washington,3bedroom,142375
1997,Washington,4bedroom,182141.67
1997,Washington,5BedroomOrMore,207433.33
1997,Washington,BottomTier,91441.67
1997,Washington,CondoCoop,119750
1997,Washington,MiddleTier,141700
1997,Washington,House,144116.67
1997,Washington,TopTier,223466.67
1997,WestVirginia,1bedroom,NaN
1997,WestVirginia,2bedroom,NaN
1997,WestVirginia,3bedroom,53500
1997,WestVirginia,4bedroom,70900
1997,WestVirginia,5BedroomOrMore,76866.67
1997,WestVirginia,BottomTier,NaN
1997,WestVirginia,CondoCoop,63858.33
1997,WestVirginia,MiddleTier,40833.33
1997,WestVirginia,House,40625
1997,WestVirginia,TopTier,77458.33
1997,Wisconsin,1bedroom,73316.67
1997,Wisconsin,2bedroom,80841.67
1997,Wisconsin,3bedroom,103400
1997,Wisconsin,4bedroom,129520
1997,Wisconsin,5BedroomOrMore,148680
1997,Wisconsin,BottomTier,66125
1997,Wisconsin,CondoCoop,97641.67
1997,Wisconsin,MiddleTier,100900
1997,Wisconsin,House,101200
1997,Wisconsin,TopTier,155700
1998,Alabama,1bedroom,62158.33
1998,Alabama,2bedroom,52633.33
1998,Alabama,3bedroom,85666.67
1998,Alabama,4bedroom,160141.67
1998,Alabama,5BedroomOrMore,221625
1998,Alabama,BottomTier,45758.33
1998,Alabama,CondoCoop,106375
1998,Alabama,MiddleTier,84950
1998,Alabama,House,84358.33
1998,Alabama,TopTier,148816.67
1998,Alaska,1bedroom,101783.33
1998,Alaska,2bedroom,126183.33
1998,Alaska,3bedroom,173750
1998,Alaska,4bedroom,214683.33
1998,Alaska,5BedroomOrMore,270583.33
1998,Alaska,BottomTier,133850
1998,Alaska,CondoCoop,126650
1998,Alaska,MiddleTier,175466.67
1998,Alaska,House,182116.67
1998,Alaska,TopTier,240066.67
1998,Arizona,1bedroom,66291.67
1998,Arizona,2bedroom,96408.33
1998,Arizona,3bedroom,108066.67
1998,Arizona,4bedroom,143750
1998,Arizona,5BedroomOrMore,211825
1998,Arizona,BottomTier,74450
1998,Arizona,CondoCoop,86700
1998,Arizona,MiddleTier,113850
1998,Arizona,House,118083.33
1998,Arizona,TopTier,187316.67
1998,Arkansas,1bedroom,59016.67
1998,Arkansas,2bedroom,61266.67
1998,Arkansas,3bedroom,84250
1998,Arkansas,4bedroom,141691.67
1998,Arkansas,5BedroomOrMore,217291.67
1998,Arkansas,BottomTier,39900
1998,Arkansas,CondoCoop,81475
1998,Arkansas,MiddleTier,69150
1998,Arkansas,House,69008.33
1998,Arkansas,TopTier,122841.67
1998,California,1bedroom,101983.33
1998,California,2bedroom,134108.33
1998,California,3bedroom,162516.67
1998,California,4bedroom,217150
1998,California,5BedroomOrMore,297850
1998,California,BottomTier,101066.67
1998,California,CondoCoop,150541.67
1998,California,MiddleTier,172341.67
1998,California,House,176150
1998,California,TopTier,320425
1998,Colorado,1bedroom,86008.33
1998,Colorado,2bedroom,112916.67
1998,Colorado,3bedroom,143041.67
1998,Colorado,4bedroom,195325
1998,Colorado,5BedroomOrMore,235408.33
1998,Colorado,BottomTier,94625
1998,Colorado,CondoCoop,112708.33
1998,Colorado,MiddleTier,142775
1998,Colorado,House,148341.67
1998,Colorado,TopTier,237241.67
1998,Connecticut,1bedroom,64675
1998,Connecticut,2bedroom,101366.67
1998,Connecticut,3bedroom,139883.33
1998,Connecticut,4bedroom,213616.67
1998,Connecticut,5BedroomOrMore,333216.67
1998,Connecticut,BottomTier,87316.67
1998,Connecticut,CondoCoop,87291.67
1998,Connecticut,MiddleTier,141525
1998,Connecticut,House,151241.67
1998,Connecticut,TopTier,257508.33
1998,Delaware,1bedroom,83266.67
1998,Delaware,2bedroom,88041.67
1998,Delaware,3bedroom,109500
1998,Delaware,4bedroom,166591.67
1998,Delaware,5BedroomOrMore,191575
1998,Delaware,BottomTier,76525
1998,Delaware,CondoCoop,NaN
1998,Delaware,MiddleTier,113791.67
1998,Delaware,House,113741.67
1998,Delaware,TopTier,175408.33
1998,DistrictofColumbia,1bedroom,NaN
1998,DistrictofColumbia,2bedroom,NaN
1998,DistrictofColumbia,3bedroom,NaN
1998,DistrictofColumbia,4bedroom,NaN
1998,DistrictofColumbia,5BedroomOrMore,NaN
1998,DistrictofColumbia,BottomTier,NaN
1998,DistrictofColumbia,CondoCoop,NaN
1998,DistrictofColumbia,MiddleTier,NaN
1998,DistrictofColumbia,House,NaN
1998,DistrictofColumbia,TopTier,NaN
1998,Florida,1bedroom,46058.33
1998,Florida,2bedroom,69583.33
1998,Florida,3bedroom,96416.67
1998,Florida,4bedroom,143733.33
1998,Florida,5BedroomOrMore,219233.33
1998,Florida,BottomTier,55475
1998,Florida,CondoCoop,75116.67
1998,Florida,MiddleTier,92833.33
1998,Florida,House,99908.33
1998,Florida,TopTier,168700
1998,Georgia,1bedroom,85916.67
1998,Georgia,2bedroom,72125
1998,Georgia,3bedroom,97433.33
1998,Georgia,4bedroom,163158.33
1998,Georgia,5BedroomOrMore,233900
1998,Georgia,BottomTier,63733.33
1998,Georgia,CondoCoop,100633.33
1998,Georgia,MiddleTier,103200
1998,Georgia,House,103391.67
1998,Georgia,TopTier,180700
1998,Hawaii,1bedroom,130858.33
1998,Hawaii,2bedroom,168008.33
1998,Hawaii,3bedroom,214033.33
1998,Hawaii,4bedroom,277950
1998,Hawaii,5BedroomOrMore,321583.33
1998,Hawaii,BottomTier,118058.33
1998,Hawaii,CondoCoop,157100
1998,Hawaii,MiddleTier,210275
1998,Hawaii,House,246091.67
1998,Hawaii,TopTier,351258.33
1998,Idaho,1bedroom,72391.67
1998,Idaho,2bedroom,81233.33
1998,Idaho,3bedroom,105425
1998,Idaho,4bedroom,133958.33
1998,Idaho,5BedroomOrMore,160466.67
1998,Idaho,BottomTier,79250
1998,Idaho,CondoCoop,100458.33
1998,Idaho,MiddleTier,110483.33
1998,Idaho,House,110775
1998,Idaho,TopTier,170541.67
1998,Illinois,1bedroom,87241.67
1998,Illinois,2bedroom,96141.67
1998,Illinois,3bedroom,119208.33
1998,Illinois,4bedroom,186200
1998,Illinois,5BedroomOrMore,241958.33
1998,Illinois,BottomTier,65975
1998,Illinois,CondoCoop,114775
1998,Illinois,MiddleTier,120016.67
1998,Illinois,House,121775
1998,Illinois,TopTier,207683.33
1998,Indiana,1bedroom,48650
1998,Indiana,2bedroom,60216.67
1998,Indiana,3bedroom,87716.67
1998,Indiana,4bedroom,NaN
1998,Indiana,5BedroomOrMore,137516.67
1998,Indiana,BottomTier,53216.67
1998,Indiana,CondoCoop,96708.33
1998,Indiana,MiddleTier,84283.33
1998,Indiana,House,83816.67
1998,Indiana,TopTier,139633.33
1998,Iowa,1bedroom,59066.67
1998,Iowa,2bedroom,65158.33
1998,Iowa,3bedroom,80666.67
1998,Iowa,4bedroom,97825
1998,Iowa,5BedroomOrMore,NaN
1998,Iowa,BottomTier,54475
1998,Iowa,CondoCoop,86650
1998,Iowa,MiddleTier,70033.33
1998,Iowa,House,69333.33
1998,Iowa,TopTier,119116.67
1998,Kansas,1bedroom,NaN
1998,Kansas,2bedroom,NaN
1998,Kansas,3bedroom,NaN
1998,Kansas,4bedroom,NaN
1998,Kansas,5BedroomOrMore,NaN
1998,Kansas,BottomTier,NaN
1998,Kansas,CondoCoop,83825
1998,Kansas,MiddleTier,NaN
1998,Kansas,House,NaN
1998,Kansas,TopTier,NaN
1998,Kentucky,1bedroom,57666.67
1998,Kentucky,2bedroom,72283.33
1998,Kentucky,3bedroom,90966.67
1998,Kentucky,4bedroom,147450
1998,Kentucky,5BedroomOrMore,171191.67
1998,Kentucky,BottomTier,53591.67
1998,Kentucky,CondoCoop,91266.67
1998,Kentucky,MiddleTier,85816.67
1998,Kentucky,House,85466.67
1998,Kentucky,TopTier,151566.67
1998,Louisiana,1bedroom,NaN
1998,Louisiana,2bedroom,NaN
1998,Louisiana,3bedroom,94258.33
1998,Louisiana,4bedroom,NaN
1998,Louisiana,5BedroomOrMore,NaN
1998,Louisiana,BottomTier,53166.67
1998,Louisiana,CondoCoop,NaN
1998,Louisiana,MiddleTier,NaN
1998,Louisiana,House,NaN
1998,Louisiana,TopTier,134160
1998,Maine,1bedroom,NaN
1998,Maine,2bedroom,88066.67
1998,Maine,3bedroom,105625
1998,Maine,4bedroom,132450
1998,Maine,5BedroomOrMore,157508.33
1998,Maine,BottomTier,65641.67
1998,Maine,CondoCoop,89041.67
1998,Maine,MiddleTier,98666.67
1998,Maine,House,99741.67
1998,Maine,TopTier,163291.67
1998,Maryland,1bedroom,73716.67
1998,Maryland,2bedroom,90066.67
1998,Maryland,3bedroom,120866.67
1998,Maryland,4bedroom,176216.67
1998,Maryland,5BedroomOrMore,241416.67
1998,Maryland,BottomTier,74925
1998,Maryland,CondoCoop,108491.67
1998,Maryland,MiddleTier,128925
1998,Maryland,House,135333.33
1998,Maryland,TopTier,217291.67
1998,Massachusetts,1bedroom,94166.67
1998,Massachusetts,2bedroom,121816.67
1998,Massachusetts,3bedroom,154133.33
1998,Massachusetts,4bedroom,222858.33
1998,Massachusetts,5BedroomOrMore,294858.33
1998,Massachusetts,BottomTier,98750
1998,Massachusetts,CondoCoop,122350
1998,Massachusetts,MiddleTier,156141.67
1998,Massachusetts,House,162908.33
1998,Massachusetts,TopTier,267125
1998,Michigan,1bedroom,72400
1998,Michigan,2bedroom,85991.67
1998,Michigan,3bedroom,115375
1998,Michigan,4bedroom,191700
1998,Michigan,5BedroomOrMore,182966.67
1998,Michigan,BottomTier,58516.67
1998,Michigan,CondoCoop,130233.33
1998,Michigan,MiddleTier,96550
1998,Michigan,House,94033.33
1998,Michigan,TopTier,172500
1998,Minnesota,1bedroom,65791.67
1998,Minnesota,2bedroom,93058.33
1998,Minnesota,3bedroom,111975
1998,Minnesota,4bedroom,141225
1998,Minnesota,5BedroomOrMore,179891.67
1998,Minnesota,BottomTier,70583.33
1998,Minnesota,CondoCoop,98816.67
1998,Minnesota,MiddleTier,107616.67
1998,Minnesota,House,108616.67
1998,Minnesota,TopTier,171408.33
1998,Mississippi,1bedroom,NaN
1998,Mississippi,2bedroom,NaN
1998,Mississippi,3bedroom,78441.67
1998,Mississippi,4bedroom,136516.67
1998,Mississippi,5BedroomOrMore,140341.67
1998,Mississippi,BottomTier,42400
1998,Mississippi,CondoCoop,NaN
1998,Mississippi,MiddleTier,70833.33
1998,Mississippi,House,70733.33
1998,Mississippi,TopTier,127091.67
1998,Missouri,1bedroom,53625
1998,Missouri,2bedroom,68491.67
1998,Missouri,3bedroom,101308.33
1998,Missouri,4bedroom,165558.33
1998,Missouri,5BedroomOrMore,207691.67
1998,Missouri,BottomTier,58983.33
1998,Missouri,CondoCoop,82441.67
1998,Missouri,MiddleTier,94158.33
1998,Missouri,House,95216.67
1998,Missouri,TopTier,160700
1998,Montana,1bedroom,67758.33
1998,Montana,2bedroom,77891.67
1998,Montana,3bedroom,1e5
1998,Montana,4bedroom,109391.67
1998,Montana,5BedroomOrMore,127966.67
1998,Montana,BottomTier,68583.33
1998,Montana,CondoCoop,88641.67
1998,Montana,MiddleTier,94758.33
1998,Montana,House,95416.67
1998,Montana,TopTier,135508.33
1998,Nebraska,1bedroom,59641.67
1998,Nebraska,2bedroom,69233.33
1998,Nebraska,3bedroom,96308.33
1998,Nebraska,4bedroom,147558.33
1998,Nebraska,5BedroomOrMore,122208.33
1998,Nebraska,BottomTier,57641.67
1998,Nebraska,CondoCoop,95933.33
1998,Nebraska,MiddleTier,91258.33
1998,Nebraska,House,91200
1998,Nebraska,TopTier,149675
1998,Nevada,1bedroom,NaN
1998,Nevada,2bedroom,99508.33
1998,Nevada,3bedroom,128150
1998,Nevada,4bedroom,162183.33
1998,Nevada,5BedroomOrMore,222441.67
1998,Nevada,BottomTier,91991.67
1998,Nevada,CondoCoop,91016.67
1998,Nevada,MiddleTier,132466.67
1998,Nevada,House,141291.67
1998,Nevada,TopTier,203316.67
1998,NewHampshire,1bedroom,62750
1998,NewHampshire,2bedroom,88991.67
1998,NewHampshire,3bedroom,119458.33
1998,NewHampshire,4bedroom,157891.67
1998,NewHampshire,5BedroomOrMore,175516.67
1998,NewHampshire,BottomTier,72791.67
1998,NewHampshire,CondoCoop,88033.33
1998,NewHampshire,MiddleTier,111483.33
1998,NewHampshire,House,118441.67
1998,NewHampshire,TopTier,176208.33
1998,NewJersey,1bedroom,87108.33
1998,NewJersey,2bedroom,112191.67
1998,NewJersey,3bedroom,136725
1998,NewJersey,4bedroom,192308.33
1998,NewJersey,5BedroomOrMore,238600
1998,NewJersey,BottomTier,89833.33
1998,NewJersey,CondoCoop,98e3
1998,NewJersey,MiddleTier,146616.67
1998,NewJersey,House,150175
1998,NewJersey,TopTier,245108.33
1998,NewMexico,1bedroom,NaN
1998,NewMexico,2bedroom,91033.33
1998,NewMexico,3bedroom,112033.33
1998,NewMexico,4bedroom,151391.67
1998,NewMexico,5BedroomOrMore,186691.67
1998,NewMexico,BottomTier,92325
1998,NewMexico,CondoCoop,NaN
1998,NewMexico,MiddleTier,122566.67
1998,NewMexico,House,122683.33
1998,NewMexico,TopTier,186441.67
1998,NewYork,1bedroom,NaN
1998,NewYork,2bedroom,71908.33
1998,NewYork,3bedroom,86933.33
1998,NewYork,4bedroom,NaN
1998,NewYork,5BedroomOrMore,170641.67
1998,NewYork,BottomTier,65950
1998,NewYork,CondoCoop,NaN
1998,NewYork,MiddleTier,NaN
1998,NewYork,House,NaN
1998,NewYork,TopTier,NaN
1998,NorthCarolina,1bedroom,67375
1998,NorthCarolina,2bedroom,70733.33
1998,NorthCarolina,3bedroom,104466.67
1998,NorthCarolina,4bedroom,175608.33
1998,NorthCarolina,5BedroomOrMore,217833.33
1998,NorthCarolina,BottomTier,60916.67
1998,NorthCarolina,CondoCoop,99350
1998,NorthCarolina,MiddleTier,105216.67
1998,NorthCarolina,House,105883.33
1998,NorthCarolina,TopTier,185158.33
1998,Ohio,1bedroom,54316.67
1998,Ohio,2bedroom,70250
1998,Ohio,3bedroom,95583.33
1998,Ohio,4bedroom,152008.33
1998,Ohio,5BedroomOrMore,166358.33
1998,Ohio,BottomTier,58383.33
1998,Ohio,CondoCoop,90250
1998,Ohio,MiddleTier,95825
1998,Ohio,House,96366.67
1998,Ohio,TopTier,163325
1998,Oklahoma,1bedroom,32250
1998,Oklahoma,2bedroom,35483.33
1998,Oklahoma,3bedroom,65508.33
1998,Oklahoma,4bedroom,115950
1998,Oklahoma,5BedroomOrMore,134333.33
1998,Oklahoma,BottomTier,35141.67
1998,Oklahoma,CondoCoop,45666.67
1998,Oklahoma,MiddleTier,61750
1998,Oklahoma,House,62100
1998,Oklahoma,TopTier,112900
1998,Oregon,1bedroom,94841.67
1998,Oregon,2bedroom,109400
1998,Oregon,3bedroom,139366.67
1998,Oregon,4bedroom,182466.67
1998,Oregon,5BedroomOrMore,210200
1998,Oregon,BottomTier,94733.33
1998,Oregon,CondoCoop,126191.67
1998,Oregon,MiddleTier,139908.33
1998,Oregon,House,140516.67
1998,Oregon,TopTier,216925
1998,Pennsylvania,1bedroom,60850
1998,Pennsylvania,2bedroom,73100
1998,Pennsylvania,3bedroom,89758.33
1998,Pennsylvania,4bedroom,160616.67
1998,Pennsylvania,5BedroomOrMore,153108.33
1998,Pennsylvania,BottomTier,48133.33
1998,Pennsylvania,CondoCoop,54241.67
1998,Pennsylvania,MiddleTier,87683.33
1998,Pennsylvania,House,93666.67
1998,Pennsylvania,TopTier,157575
1998,RhodeIsland,1bedroom,78216.67
1998,RhodeIsland,2bedroom,98183.33
1998,RhodeIsland,3bedroom,119175
1998,RhodeIsland,4bedroom,159775
1998,RhodeIsland,5BedroomOrMore,206008.33
1998,RhodeIsland,BottomTier,84183.33
1998,RhodeIsland,CondoCoop,92950
1998,RhodeIsland,MiddleTier,117275
1998,RhodeIsland,House,119441.67
1998,RhodeIsland,TopTier,184233.33
1998,SouthCarolina,1bedroom,69533.33
1998,SouthCarolina,2bedroom,70400
1998,SouthCarolina,3bedroom,96e3
1998,SouthCarolina,4bedroom,159133.33
1998,SouthCarolina,5BedroomOrMore,NaN
1998,SouthCarolina,BottomTier,49450
1998,SouthCarolina,CondoCoop,95483.33
1998,SouthCarolina,MiddleTier,87291.67
1998,SouthCarolina,House,86291.67
1998,SouthCarolina,TopTier,167400
1998,SouthDakota,1bedroom,57466.67
1998,SouthDakota,2bedroom,79050
1998,SouthDakota,3bedroom,92491.67
1998,SouthDakota,4bedroom,111716.67
1998,SouthDakota,5BedroomOrMore,140225
1998,SouthDakota,BottomTier,67866.67
1998,SouthDakota,CondoCoop,97075
1998,SouthDakota,MiddleTier,92675
1998,SouthDakota,House,92666.67
1998,SouthDakota,TopTier,141e3
1998,Tennessee,1bedroom,61350
1998,Tennessee,2bedroom,59733.33
1998,Tennessee,3bedroom,92441.67
1998,Tennessee,4bedroom,162958.33
1998,Tennessee,5BedroomOrMore,232625
1998,Tennessee,BottomTier,45225
1998,Tennessee,CondoCoop,98916.67
1998,Tennessee,MiddleTier,80933.33
1998,Tennessee,House,79900
1998,Tennessee,TopTier,152983.33
1998,Texas,1bedroom,NaN
1998,Texas,2bedroom,NaN
1998,Texas,3bedroom,81650
1998,Texas,4bedroom,137766.67
1998,Texas,5BedroomOrMore,NaN
1998,Texas,BottomTier,NaN
1998,Texas,CondoCoop,NaN
1998,Texas,MiddleTier,86433.33
1998,Texas,House,87200
1998,Texas,TopTier,157141.67
1998,Utah,1bedroom,NaN
1998,Utah,2bedroom,112083.33
1998,Utah,3bedroom,137633.33
1998,Utah,4bedroom,154e3
1998,Utah,5BedroomOrMore,188591.67
1998,Utah,BottomTier,109e3
1998,Utah,CondoCoop,122658.33
1998,Utah,MiddleTier,142483.33
1998,Utah,House,146158.33
1998,Utah,TopTier,211500
1998,Vermont,1bedroom,90058.33
1998,Vermont,2bedroom,94266.67
1998,Vermont,3bedroom,113833.33
1998,Vermont,4bedroom,138233.33
1998,Vermont,5BedroomOrMore,156275
1998,Vermont,BottomTier,NaN
1998,Vermont,CondoCoop,97675
1998,Vermont,MiddleTier,NaN
1998,Vermont,House,NaN
1998,Vermont,TopTier,160241.67
1998,Virginia,1bedroom,76783.33
1998,Virginia,2bedroom,79525
1998,Virginia,3bedroom,107016.67
1998,Virginia,4bedroom,177991.67
1998,Virginia,5BedroomOrMore,244458.33
1998,Virginia,BottomTier,69316.67
1998,Virginia,CondoCoop,119483.33
1998,Virginia,MiddleTier,117650
1998,Virginia,House,117225
1998,Virginia,TopTier,215191.67
1998,Washington,1bedroom,101291.67
1998,Washington,2bedroom,119883.33
1998,Washington,3bedroom,151583.33
1998,Washington,4bedroom,196700
1998,Washington,5BedroomOrMore,227966.67
1998,Washington,BottomTier,95866.67
1998,Washington,CondoCoop,129883.33
1998,Washington,MiddleTier,150558.33
